artist,track_name,track_id,acousticness,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,popularity
True Damage,GIANTS,5C0ivQMxes2lWuOANhvVAm,,0.642,0.683,1,-5.386,1,0.262,0.0,0.155,0.584,154.881,191720,
Christian Reindl,Claim Your Weapons (feat. Atrel),3KNVrbdAg1FEJr1MACHUSN,,0.492,0.612,9,-9.633,0,0.0562,0.0051,0.245,0.14,119.828,182891,
Vo Williams,Born To Rule,5fPnkoN46B1b640Kd4KeAE,,0.562,0.904,7,-5.665,1,0.436,0.0,0.316,0.546,160.151,234750,
Neoni,Feet Don't Fail Me Now,57yQfDIX9OFkJGqEYqQjs1,,0.679,0.613,9,-7.956,0,0.0775,0.000909,0.368,0.217,87.964,195840,
Unlike Pluto,No Scrubs,5nYX0UoGDNyikiecl8jLFz,,0.458,0.778,1,-4.831,0,0.279,0.0,0.315,0.312,72.55,201600,
TIDALWAVE,1992,7pxa5WKkztp6g9fmDRaJRP,,0.392,0.847,7,-4.143,1,0.0467,0.00238,0.347,0.525,87.04,202546,
WAR*HALL,Black Sky,3KSBWYsP0UGyEQBe6uiRwN,,0.479,0.894,4,-4.653,0,0.055,0.00414,0.119,0.14,95.934,232757,
Rival,In Your Head,4AfPt2cwjDQyIJUEOvlXyG,,0.295,0.6,6,-8.941,0,0.0543,2.07e-05,0.0935,0.261,144.92,253589,
Adam Jensen,Friend of the Devil,0nimVlDdDMQkB3Obn8eEIH,,0.705,0.742,6,-5.409,0,0.0453,1.79e-06,0.147,0.505,77.473,180542,
MISSIO,Dizzy,5MxLy1RM6bGy1TK1eba4Ts,,0.555,0.475,5,-6.6,0,0.0323,1.33e-05,0.0853,0.432,62.488,209360,
Neovaii,Heart Shaped Box,3UVUSY9ojJhxh1Y6dG8a85,,0.418,0.751,11,-4.891,0,0.0403,0.0095,0.186,0.192,170.025,290710,
The Score,Stronger,0VeoSHlgashtg5JYPJjl15,,0.267,0.67,2,-4.688,0,0.0807,0.0,0.312,0.114,191.883,190987,
NF,Intro 2,6nonTdcZbN2pmyiN032MXw,,0.614,0.936,1,-4.668,1,0.298,0.0,0.0984,0.433,139.973,195933,
Cemre Emin,Silence,4T8ZqCOVWOwmbiDyLbAiGd,,0.489,0.703,9,-5.201,0,0.0918,0.087,0.0911,0.151,146.154,189518,
ROY KNOX,Firefly,19AvD0g48yLOXReYrlP9T0,,0.523,0.844,0,-2.956,0,0.0683,0.0604,0.107,0.0625,145.973,206877,
Unknown Brain,War Zone,5cNq1c5DqWct55tJ0hZc4U,,0.597,0.838,10,-4.047,0,0.114,0.000448,0.0908,0.483,80.011,183008,
Sefa Taskin,Down,2ZwxGeJwxuIWlXlcnqRX3y,,0.603,0.899,2,-6.903,1,0.121,0.162,0.327,0.372,144.956,195396,
NEFFEX,Cold,2FpWhUMOPGUVR95DkfKjGH,,0.786,0.643,8,-8.851,1,0.0877,1.26e-06,0.0985,0.702,125.06,186240,
NEFFEX,Cold in the Water,2AO36WlvWMmrdokuBeLoFF,,0.721,0.621,7,-10.572,0,0.0865,0.0,0.14,0.436,94.989,164211,
Adam Jensen,The Hunter,1MKUcXTBVS5QP49Es4wt7M,,0.527,0.762,4,-3.36,0,0.078,0.000283,0.0764,0.564,82.464,210972,
Thousand Foot Krutch,Take It Out On Me,1RXoCep9hxApPfx8UFsGZk,,0.465,0.813,7,-4.321,1,0.0841,0.0,0.0464,0.614,148.029,197373,
The Tech Thieves,Fake,5d7P5eapBbN3gfce5ARfuh,,0.661,0.432,3,-7.078,0,0.0362,0.00158,0.096,0.554,169.978,141176,
League of Legends,Bring Home The Glory,4VgGx1cQlHB7Ls1Ukt0H7H,,0.222,0.591,8,-7.641,0,0.0426,7.35e-06,0.113,0.412,118.786,179217,
Rob Gasser,Hollow,0SdAu89W32eYM1kKLFKdew,,0.608,0.945,5,-1.544,0,0.0609,0.0119,0.315,0.453,149.992,222400,
Fleurie,Breathe,4lgavUrn8yLNPXg0c6f6Mm,,0.475,0.448,0,-10.219,1,0.0478,0.000325,0.0862,0.206,140.054,216440,
KALEO,Way down We Go,7aUuoq4oMfLxaLa5GVUDHi,,0.59,0.578,10,-5.798,0,0.0528,0.000162,0.0837,0.264,81.663,219560,
NEFFEX,Things Are Gonna Get Better,7qfxMjjrYSOpyW9IJq1Tpd,,0.774,0.627,0,-7.955,0,0.198,0.0,0.0978,0.652,100.013,329933,
League of Legends,Phoenix,6zAiRKvAMlXHxEtyO4yxIO,,0.42,0.723,10,-6.86,0,0.175,1.17e-05,0.123,0.288,167.806,197634,
Warriyo,Mortals,3Fg5uhtWBlW0es8GSqQ6Ff,,0.323,0.657,2,-6.097,0,0.0458,0.0691,0.157,0.0744,90.075,228340,
"Juicy J, Wiz Khalifa & Ty Dolla $ign","Shell Shocked (feat. Kill the Noise & Madsonik) - From ""Teenage Mutant Ninja Turtles""",7zBQRGpYImAdIZc97FNj3V,,0.596,0.815,6,-5.668,0,0.0755,0.0,0.174,0.459,165.015,206567,
The Seige,I Am Defiant,4ePKbzLwkIBslceokt2iXZ,,0.477,0.859,6,-3.649,1,0.264,0.0,0.71,0.504,125.044,248880,
NEFFEX,Spartan,39x6FI5KhdIZnoQJSDNv63,,0.761,0.597,7,-8.429,1,0.393,0.0,0.482,0.0979,130.068,153923,
Sam Tinnesz,Play With Fire (feat. Yacht Money),5sah9eLuxZlWxKTTCOk8GN,,0.573,0.539,2,-6.091,0,0.0322,1.16e-05,0.105,0.39,75.012,180691,
Giraffe Squad,Wait For Me,7zva8L4Db1fMCN30Y9cmJD,,0.621,0.88,7,-2.833,0,0.0438,0.628,0.0828,0.58,139.966,204879,
Adam Jensen,The Mystic,1V8fHRK9qQeQqZWWfz9oNU,,0.557,0.721,4,-5.134,0,0.0416,0.0,0.146,0.392,125.324,189600,
NEFFEX,Soldier,5QWuKx2Bt5OXezPKD1bnWf,,0.705,0.77,5,-4.531,1,0.28,0.0,0.182,0.626,84.994,216000,
Willyecho,Welcome to the Fire,1wybXxUeY5yj4Zi7d6jAaW,,0.597,0.522,2,-5.683,0,0.0331,0.0,0.0854,0.334,119.792,202250,
Escape the Fate,One For the Money,77tR4iQgyQTAnhhuPik3ZP,,0.525,0.964,5,-3.451,0,0.0571,5.5e-06,0.0527,0.385,90.013,199950,
Omri,Save Me,4pOFfuADJgibXj590jvEMH,,0.365,0.733,2,-5.684,0,0.0999,3.23e-05,0.108,0.0487,173.828,335828,
Unknown Brain,Control,4SF6S1UUsTes8qQfpnnOWB,,0.548,0.767,5,-4.092,0,0.0609,1.76e-05,0.181,0.302,99.976,166800,
NEFFEX,Coming for You,5yn8vzogCoGbLu1PM3YfFH,,0.605,0.726,5,-9.722,1,0.153,5.36e-06,0.12,0.424,140.003,195429,
Tommee Profitt,Tomorrow We Fight,5qIswLybSuwnkcKHYsclPN,,0.534,0.501,3,-4.805,0,0.0354,0.000522,0.0601,0.352,124.92,200160,
League of Legends,Awaken,3jevgr3fYdv9wYO3IDJq2a,,0.0993,0.626,9,-8.212,0,0.0467,0.00161,0.0741,0.0399,49.452,198187,
NEFFEX,Numb,3EYyHbJOa7e8jQttaMnd4u,,0.752,0.539,10,-9.168,1,0.219,0.0,0.0976,0.638,140.089,144000,
Citizen Soldier,Found,0mRlGDzUQpOT8HOIIlqDBL,,0.451,0.771,7,-7.1,0,0.0594,0.0,0.0834,0.248,148.024,200500,
Michl,Kill Our Way to Heaven,6MDA9JR00rgB20dIVqaDe9,,0.466,0.448,10,-8.73,0,0.0921,0.000186,0.255,0.251,71.426,234930,
Skan,No Glory (feat. M.I.M.E & Drama B),67WMyaBOp5pwWeBXLIJ0ra,,0.495,0.834,4,-4.731,0,0.0967,4e-05,0.126,0.247,150.049,276000,
K/DA,POP/STARS,5sbooPcNgIE22DwO0VNGUJ,,0.566,0.769,7,-4.342,1,0.0872,0.0,0.108,0.385,170.036,191100,
Lupe Fiasco,Battle Scars (with Guy Sebastian),1hWYT0w2R0J19rlVkiez7X,,0.517,0.811,5,-4.526,0,0.286,0.0,0.105,0.494,168.269,250320,
NEFFEX,Fight Back,2zNTjCDUzoKhImvJfnk3vG,,0.715,0.946,1,-3.412,1,0.259,5.82e-05,0.0825,0.586,139.936,200571,
ALESTI,Burn,3hGYPwYZidVQv6qmBGZfTx,,0.434,0.961,9,-3.306,0,0.0697,0.000233,0.13,0.222,95.027,260190,
Machine Gun Kelly,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",0OI7AFifLSoGzpb8bdBLLV,,0.653,0.718,3,-5.232,0,0.213,0.0,0.0537,0.216,82.034,202805,
Hollywood Undead,We Are,05c0LG7DakbvX0gYbBHjPP,,0.409,0.979,5,-2.107,1,0.134,2.68e-06,0.139,0.201,173.982,274387,
Rival,Just Breathe,7n1yJAu3rMEOgEyieAfI4g,,0.488,0.534,11,-8.669,1,0.0544,0.0,0.109,0.306,145.206,198621,
NEFFEX,Rumors,7wOqBOryVGD3nqDUihDSwL,,0.673,0.706,8,-8.4,1,0.115,2.75e-06,0.426,0.516,74.972,247608,
League of Legends,RISE,69Sy7207dnixZ6w7RSV9Kb,,0.459,0.663,8,-5.939,0,0.1,0.0,0.0621,0.412,176.791,192881,
Rival,Demons,0I0gEp5NUEHbKYPl78m8Ww,,0.451,0.75,1,-6.753,0,0.0538,0.0,0.094,0.391,149.89,227253,
MIIA,Dynasty,0heE5tAAaDQmnGhVDImPl2,,0.493,0.594,8,-4.404,0,0.0378,0.0,0.0759,0.304,123.751,225515,
Tommee Profitt,Witching Hour,6daqY56rPtrKLCr27Dc5jH,,0.464,0.651,7,-5.399,0,0.0705,8.56e-05,0.0555,0.229,160.235,147375,
Vosai,Get My Way,1mXj1CKuI4YHSBl57IFrsP,,0.526,0.795,8,-6.499,1,0.0821,0.0,0.129,0.656,79.977,157519,
Lost Identities,Another Round,10UepZ6Wt63cZhEtzMoWHL,,0.431,0.701,11,-5.367,1,0.0425,0.000274,0.191,0.0842,149.997,200000,
Imran Khan,Satisfya,6HGoVbCUr63SgU3TjxEVj6,,0.726,0.652,1,-7.764,0,0.11,3.32e-05,0.226,0.803,163.879,180056,
Robin Hustin,Light It Up,6ibayfvVOby1NSKJFohtZp,,0.671,0.949,7,-2.44,0,0.0829,3.83e-05,0.374,0.0724,128.028,185391,
All Good Things,Machines,2i9oROCbEKPuwxmLqYXBZK,,0.451,0.954,0,-3.714,1,0.122,0.0,0.117,0.189,77.013,285613,
Mendum,Rain (feat. Brenton Mattheus),4CCrEKfScWfOkv6id4yCNy,,0.432,0.479,0,-7.523,0,0.0275,4.24e-05,0.0564,0.067,89.98,267389,
TeZATalks,Find Me,1WIE72Hc7vZPxGtZc2SvxZ,,0.369,0.891,1,-3.823,0,0.277,0.0,0.107,0.405,113.995,191579,
BRAN,Prisoner,0xTAPMkuClXxpfXpJjejgz,,0.401,0.68,9,-7.966,0,0.0734,0.000218,0.282,0.0492,150.005,164150,
Ellie Goulding,Hate Me (with Juice WRLD),6kls8cSlUyHW2BUOkDJIZE,,0.657,0.768,8,-4.628,1,0.0507,0.0,0.144,0.759,75.025,186223,
JAXSON GAMBLE,Can't Get Enough,2lbrytBwgG1gcvjBKx1jUt,,0.545,0.659,6,-4.079,1,0.0636,0.0076,0.156,0.384,141.928,193732,
NEFFEX,Primal,3EvDBnLAEFOHjbfjmfZDuf,,0.747,0.652,5,-6.897,0,0.133,0.00616,0.0984,0.368,169.96,196095,
The Score,In My Bones,6e7HeiJ73JX3VWTWsElnIr,,0.579,0.678,3,-7.422,0,0.0289,0.00114,0.132,0.453,84.076,169121,
Tommee Profitt,Bullet With Butterfly Wings,195zjySgEkkiKMjhslmzLT,,0.589,0.917,10,-5.257,0,0.0495,0.012,0.072,0.271,120.032,178250,
NEFFEX,Go!,4Fd2jLQspwZVv7hF3bXHFg,,0.792,0.875,8,-4.128,1,0.0378,0.743,0.123,0.587,90.006,160667,
NEFFEX,Fight Back,2zNTjCDUzoKhImvJfnk3vG,,0.715,0.946,1,-3.412,1,0.259,5.82e-05,0.0825,0.586,139.936,200571,
NEFFEX,Choose It,5GlLc811bGmOOpO34aOcmJ,,0.787,0.881,1,-4.732,1,0.156,0.0,0.216,0.742,159.926,207000,
NEFFEX,Grateful,1e6aAbWR0MXCNcr4yQovNr,,0.782,0.757,6,-6.504,1,0.0898,0.0,0.0779,0.943,75.002,182400,
NEFFEX,Purpose,705Nxj0Idh1ZAQ10cN1PIg,,0.727,0.791,8,-4.904,1,0.0418,2.05e-06,0.187,0.426,155.035,226064,
NEFFEX,Free Me,4y90oxZPFxJgDSqnOmmEqY,,0.751,0.711,1,-3.635,1,0.226,0.0,0.501,0.342,74.59,137600,
NEFFEX,Best of Me,7zv0i1f8kTy8hPapkm28kz,,0.657,0.842,0,-5.26,1,0.068,2.77e-06,0.223,0.594,74.995,227200,
NEFFEX,NO TURNING BACK,1GCXd0ZdUM5kbVSiOevtyf,,0.768,0.718,6,-5.915,0,0.103,0.000207,0.107,0.284,119.965,158000,
NEFFEX,Destiny,3r6gzwL520UUeq1LNTvlzt,,0.86,0.58,9,-7.577,1,0.0505,1.12e-06,0.0545,0.874,130.007,206769,
NEFFEX,My Way,1dFLTZh34XI9YI7eHYhjaY,,0.778,0.713,10,-7.301,1,0.0512,0.0,0.128,0.143,95.021,198947,
NEFFEX,Legendary,2tKy7m4MM3iGAQOyRvn51h,,0.77,0.633,6,-7.115,0,0.0589,0.0,0.186,0.585,134.989,193778,
NEFFEX,Rumors,7wOqBOryVGD3nqDUihDSwL,,0.673,0.706,8,-8.4,1,0.115,2.75e-06,0.426,0.516,74.972,247608,
NEFFEX,Statement,39kS4TwUw5yTJETWusq2VS,,0.827,0.791,1,-6.03,1,0.0841,0.0,0.166,0.72,95.0,186947,
NEFFEX,Born a Rockstar,39hRgQOietUkHXt9lQ3OAI,,0.545,0.625,5,-6.853,1,0.054,0.000291,0.128,0.25,110.067,205091,
NEFFEX,Numb,3EYyHbJOa7e8jQttaMnd4u,,0.752,0.539,10,-9.168,1,0.219,0.0,0.0976,0.638,140.089,144000,
NEFFEX,No Retreat,6YoHM44aXfNj9brxV7QG9H,,0.784,0.641,9,-7.572,1,0.158,0.0,0.105,0.763,160.015,217500,
NEFFEX,Careless,61RsA1VPJu0JFVsxMxwW6b,,0.711,0.545,10,-8.401,1,0.11,0.0,0.095,0.44,74.996,296800,
NEFFEX,Till I'm on Top,5bjRSnP8bWTHTF6SqtpxIw,,0.888,0.601,0,-6.385,0,0.434,0.0,0.109,0.55,89.998,170667,
NEFFEX,Immortal,5dcmm8ZvXDQMm24jqf4fS9,,0.724,0.668,10,-5.506,1,0.195,0.0,0.552,0.53,159.988,183000,
NEFFEX,Soldier,5QWuKx2Bt5OXezPKD1bnWf,,0.705,0.77,5,-4.531,1,0.28,0.0,0.182,0.626,84.994,216000,
NEFFEX,Ready to Kill,21DY5uT7uxtPknTKKzdKLC,,0.741,0.747,8,-4.858,1,0.127,0.0,0.112,0.217,139.985,207429,
NEFFEX,Fever Dream,07RKeHGHUPDwjmsl5ZnPAW,,0.791,0.816,1,-6.868,0,0.074,0.00241,0.089,0.453,160.022,168000,
NEFFEX,Changing,4uUlA6MK7tIGqQKKzYoOUk,,0.702,0.584,8,-8.034,0,0.0853,1.08e-06,0.203,0.53,77.501,154839,
NEFFEX,Cold,2FpWhUMOPGUVR95DkfKjGH,,0.786,0.643,8,-8.851,1,0.0877,1.26e-06,0.0985,0.702,125.06,186240,
NEFFEX,Till My Hands Bleed,4TkROpwBQ2LqiX4JpJGsGe,,0.777,0.865,0,-5.73,1,0.173,0.0,0.103,0.668,160.006,135000,
NEFFEX,Rise,27CuOoENg9JUl1hAcCgN2W,,0.766,0.767,10,-6.98,0,0.0621,1.44e-06,0.103,0.678,149.967,195200,
NEFFEX,Chasing,6DURbsNV6LEGba1K6RYaqz,,0.808,0.621,1,-8.401,0,0.0826,0.0,0.0961,0.56,174.999,165943,
NEFFEX,PINKY PROMISE,790bcVAzh8K3b3QbhLgNA3,,0.722,0.761,1,-5.303,0,0.207,0.0,0.0563,0.771,92.976,164042,
NEFFEX,My Mind,1zlacSnCe174zWePsQhriS,,0.797,0.57,1,-8.338,0,0.113,0.0,0.261,0.568,139.953,183000,
Bazanji,War,3urOEEPSxLBKQXZ76la3Eh,,0.768,0.669,2,-7.707,1,0.128,0.0,0.109,0.463,145.012,187034,
NEFFEX,Anxiety,4Ds1MmmD3HlEqfuQf7oK3U,,0.738,0.505,10,-7.982,0,0.118,0.0,0.0957,0.316,140.064,197143,
NEFFEX,Losing My Mind,1zzmVA90i4gj0C8bnEpcpF,,0.86,0.525,1,-7.653,1,0.081,0.0,0.0885,0.153,140.007,180000,
NEFFEX,Make Moves,7AvmlqdYdt0SVgkweGCZk6,,0.794,0.823,2,-4.882,1,0.0569,0.0,0.107,0.243,130.095,179077,
NEFFEX,Better Days,7elthNjERmy6xjP7m92z5D,,0.889,0.783,4,-6.204,1,0.0658,0.0,0.223,0.325,122.078,127869,
NEFFEX,What You Gonna Be,19ZGuTd4vr9xzEAnUYoU2m,,0.785,0.645,6,-7.584,0,0.0728,0.0,0.109,0.334,105.007,160000,
NEFFEX,Big Swing,6MKjtwMD6pw8A3iZYlPqQv,,0.814,0.874,11,-4.725,1,0.148,0.0,0.332,0.562,99.967,168000,
NEFFEX,Play Dead,4ctJNWQwqWRGg4bbwkx2y1,,0.76,0.498,6,-9.299,0,0.121,0.0,0.463,0.513,84.99,211059,
NEFFEX,Life,2KGEKCu5hMcnkXC8ryTjmN,,0.383,0.788,4,-5.603,1,0.28,0.0,0.34,0.708,99.742,128460,
NEFFEX,Take Me Back,7gQpUgMD7KlKkrRMBRi7vS,,0.748,0.79,7,-5.057,1,0.357,0.0,0.111,0.749,80.0,193500,
NEFFEX,Leading,2XEU95v3wWdJIFh6tkUxnp,,0.709,0.592,6,-6.477,1,0.0449,0.0,0.271,0.537,149.927,182400,
NEFFEX,Tough,0fncVQ1cyBy3yXYlUFxFP0,,0.643,0.829,9,-3.835,1,0.251,0.0,0.435,0.319,173.911,166897,
NEFFEX,Things Are Gonna Get Better,7qfxMjjrYSOpyW9IJq1Tpd,,0.774,0.627,0,-7.955,0,0.198,0.0,0.0978,0.652,100.013,329933,
NEFFEX,Built to Last,1l4ECTzIWn243dEboPzDFp,,0.795,0.641,10,-6.092,0,0.136,1.08e-05,0.0958,0.326,140.073,179786,
NEFFEX,You Will Never See Me Coming,7ghEYFhBiyy86QvdxGDZz0,,0.781,0.767,10,-6.612,0,0.0504,1.8e-05,0.0946,0.535,175.011,132343,
Josh A,Sober,3W3masBDqqvAVgt1C89klS,,0.665,0.664,5,-6.104,1,0.213,0.0,0.178,0.454,183.111,136397,
NEFFEX,Till I'm Free,2yiyWdGXAfcEQ0lXaEjyid,,0.801,0.695,1,-7.593,1,0.0385,1.39e-05,0.0791,0.391,120.047,150073,
NEFFEX,Catch Me If I Fall,5uXhnIBVfFl39w2XXcspVS,,0.632,0.839,1,-4.428,1,0.0917,0.0,0.102,0.37,192.205,127500,
NEFFEX,Get Through,62xwYz4pNplivION4o9vwm,,0.746,0.727,10,-7.227,1,0.0544,2e-06,0.186,0.457,149.98,225600,
NEFFEX,I Just Wanna Be Great,6Sfcb5UOaO1gAaXXK4NXRk,,0.624,0.738,2,-4.076,1,0.089,0.0,0.797,0.307,140.123,183429,
NEFFEX,BELIEVE,2VpyqzXj9ZGTSy2JVkVD2z,,0.595,0.668,6,-6.32,1,0.0378,0.0,0.155,0.45,120.047,156000,
NEFFEX,Ruthless,2KJE7pJKYv37CvnmgAyNM8,,0.816,0.719,7,-6.687,1,0.047,0.0,0.163,0.495,150.053,225600,
NEFFEX,A Little Fucked Up,19SFgq7fxZOMzRVIXlfgZw,,0.724,0.388,9,-9.683,1,0.106,0.00105,0.182,0.306,158.103,241519,
NEFFEX,THAT'S WHAT IT TAKES,3K8poOGf7zd9IFmgQVmbvh,,0.737,0.555,1,-6.542,0,0.128,0.0,0.0976,0.395,104.948,167227,
NEFFEX,6 Shots,5ES5z9ABtI9TLq4ncZs3Nu,,0.605,0.649,0,-4.65,1,0.152,0.0,0.215,0.421,169.968,182118,
NEFFEX,Enough,097bCoP8EGsAOvxOKcfzQR,,0.501,0.812,7,-6.624,1,0.285,0.0,0.119,0.303,105.266,146286,
NEFFEX,No Filter,2vb2BeTpwYd0JJMIKWpEri,,0.566,0.942,2,-4.846,1,0.0714,0.0,0.243,0.378,149.971,163200,
NEFFEX,As You Fade Away,6rWblGW0pBcB3uygxBuWZV,,0.692,0.694,9,-6.511,0,0.103,0.0,0.168,0.337,159.94,256500,
NEFFEX,Hustlin',3cBsis6RxHMZEY52Bjd5u5,,0.735,0.518,6,-6.595,0,0.0625,0.0,0.112,0.0546,150.169,142400,
NEFFEX,REVOLUTION,4PKWV4BnyasmxaCY1RiJrs,,0.731,0.861,0,-3.656,1,0.0316,2.04e-06,0.214,0.425,99.979,168107,
NEFFEX,Manifest It,5NnzZNyb6xkleEmGHIxwJu,,0.695,0.622,0,-6.813,0,0.0421,0.000338,0.0907,0.209,139.987,186857,
NEFFEX,They Call Me a God,0z3Z7iykNVyixhKy7Eg1mF,,0.879,0.599,9,-8.498,0,0.19,0.0,0.0648,0.665,115.024,122087,
NEFFEX,Winning,1yS8J9iYUVXBs2k7HH8LBd,,0.901,0.486,10,-7.99,0,0.315,0.0,0.0947,0.562,84.483,122130,
NEFFEX,Price Tag,1vCLxVKpcFLXIO2pNAOX2A,,0.859,0.84,7,-5.127,1,0.157,0.0,0.112,0.857,160.062,181500,
NEFFEX,Tell Me What You Want,0uqCkLnmsYyWcbT17WD7cy,,0.832,0.629,8,-10.146,1,0.074,0.00042,0.111,0.487,115.019,161829,
NEFFEX,The Itch,3kdKhMpkjx1RNYTPcX4lNa,,0.73,0.752,6,-5.317,1,0.042,0.0,0.115,0.262,119.955,166000,
NEFFEX,SOMETHING YOU COULD NEVER OWN,6EtkbC0oh370EQUatDUPOY,,0.683,0.582,7,-7.437,1,0.0608,0.0,0.225,0.329,150.082,168000,
NEFFEX,How's It Supposed to Feel,1zMlybZH0XvDBaX7Lpe2tY,,0.694,0.567,9,-6.893,0,0.0347,0.0,0.138,0.346,114.945,185739,
NEFFEX,Play,1TbUuf5G8EOoY62VZR4FrS,,0.804,0.776,7,-7.55,0,0.0894,7.67e-06,0.13,0.851,110.001,135273,
NEFFEX,Don't Let Go,55TIhgpiIykpPwwXy2bC3E,,0.673,0.489,5,-6.068,1,0.0344,1.22e-06,0.473,0.406,130.006,166154,
NEFFEX,INSPIRED,1Dfa2akEVc3sh6HhAxlZmE,,0.662,0.719,6,-6.303,1,0.0584,0.000347,0.102,0.474,75.034,113600,
NEFFEX,BITE ME,2ZefNIrbKMTBDuFlnnOjrD,,0.707,0.58,0,-9.22,1,0.0782,0.00395,0.639,0.558,90.036,200776,
NEFFEX,Go Down Swinging,4ZaBcUHuK3hTMAw0ZO7XHU,,0.649,0.831,6,-5.763,0,0.117,1.58e-05,0.128,0.209,93.96,178723,
NEFFEX,FOYF,5usKuLO3dPa0avKhfP1Uor,,0.599,0.718,8,-4.786,0,0.0928,0.0,0.326,0.788,189.95,175579,
NEFFEX,Tell Me That I Can't,1r9vxdGvJpgLpPQ78BM004,,0.758,0.736,10,-5.471,1,0.0641,0.0,0.123,0.182,139.971,176571,
NEFFEX,A YEAR AGO,61g2HPXKUV41c6O4v2giYu,,0.427,0.512,11,-9.333,1,0.0428,0.0,0.159,0.216,119.825,174667,
NEFFEX,IT'S ONLY WORTH IT IF YOU WORK FOR IT,2Ka25ZlybRnuXYP3NuWUm9,,0.703,0.652,1,-6.926,1,0.217,0.0,0.162,0.253,170.061,183529,
NEFFEX,Good Day (Wake Up),32mx6vlz1wgDmNhceQfLjX,,0.786,0.678,0,-4.649,1,0.111,2.94e-05,0.268,0.576,79.994,172500,
NEFFEX,TIL I HEAR'EM SAY,6oYMPRXMdfHSRZEMG44QUh,,0.703,0.536,10,-8.714,0,0.166,0.0,0.155,0.359,87.929,144545,
NEFFEX,Never Give Up,2C5lZX5kpXYsvb9W6takit,,0.672,0.766,7,-4.103,1,0.365,0.0,0.125,0.675,169.92,251294,
NEFFEX,Flirt,6e6H00s0e2cZayrnBbvPsv,,0.506,0.741,10,-5.22,1,0.465,0.0,0.13,0.658,144.87,159375,
NEFFEX,Light It Up,5j2a0vY6DWx8BQav0NUNDe,,0.662,0.812,6,-5.448,1,0.328,0.0,0.0848,0.456,170.062,217412,
NEFFEX,All These Thoughts,4vfrXindplylzILtub6pB3,,0.801,0.753,7,-7.772,1,0.114,0.0,0.0941,0.698,100.036,159000,
NEFFEX,Myself,1GLqIgSSfoSqleAZNmqXGM,,0.776,0.552,8,-9.142,0,0.0468,0.0,0.104,0.635,90.064,194667,
NEFFEX,Till I Let Go,5DNKZYpyyFVg1e2HYRBjQU,,0.551,0.54,7,-6.964,0,0.0734,0.0,0.247,0.307,160.056,180000,
NEFFEX,Torn Apart,5WXiE0ExA6m4LnNczEsIr9,,0.769,0.767,0,-7.908,1,0.255,0.0,0.0891,0.415,87.971,188182,
NEFFEX,Retribution,3reMiUmF2Y34NlEFrXio4r,,0.648,0.621,10,-6.481,0,0.0339,5.69e-05,0.106,0.169,150.06,144000,
NEFFEX,Don't Wanna Let Myself Down,1WvlYkl24EnRfcRSSC0doK,,0.717,0.543,5,-9.239,0,0.371,6.59e-06,0.143,0.343,74.91,155200,
NEFFEX,Nightmare,2RoNWy5EhHSYa2mYA8esHf,,0.866,0.637,11,-5.633,0,0.227,0.0,0.119,0.517,109.997,184750,
NEFFEX,Just Breathing,1n57AukEXifaY4B0CYnui1,,0.809,0.818,1,-4.506,1,0.0417,8.52e-06,0.218,0.332,120.041,218000,
NEFFEX,Coming for You,5yn8vzogCoGbLu1PM3YfFH,,0.605,0.726,5,-9.722,1,0.153,5.36e-06,0.12,0.424,140.003,195429,
NEFFEX,Lose My Mind,2MzDf3e5XczGdi8NobSgMl,,0.767,0.671,8,-10.326,1,0.1,0.0,0.0299,0.534,130.035,142154,
NEFFEX,Greatest,4gJcY9BV8HzYuNtxWa94Ip,,0.825,0.854,2,-3.507,1,0.134,0.0,0.377,0.46,105.113,176000,
NEFFEX,Pull Me Apart,4ikkwzYtRNfzK8poIM3PfV,,0.628,0.538,5,-6.965,0,0.0357,5.6e-06,0.0907,0.58,139.989,145714,
NEFFEX,Mirror,0kyxOxZ4VxL9CUEZXVngpn,,0.749,0.763,5,-8.936,1,0.21,0.0,0.0913,0.763,144.033,148000,
NEFFEX,Make It,2SvIoSUXN98WpqnD1B5YWp,,0.796,0.748,4,-7.638,0,0.127,0.0,0.14,0.264,140.022,253714,
NEFFEX,Addict,3wEuY7rHuIloUPYqxFdPGG,,0.649,0.777,2,-7.203,1,0.207,0.0,0.0801,0.462,74.99,197000,
NEFFEX,Crown,20ICJSg5xQOqEwBaQ4ho9m,,0.884,0.697,7,-6.832,1,0.181,0.0,0.101,0.392,99.996,235200,
NEFFEX,Failure,1mBxAXruUcmVObYjvky16R,,0.806,0.621,2,-8.759,1,0.097,9.22e-06,0.0537,0.711,140.048,317143,
NEFFEX,Graveyard,0AB5CTb04eqXnV9hEZx9FL,,0.776,0.787,8,-4.091,1,0.32,0.0,0.0773,0.752,179.997,173333,
NEFFEX,It's Just Not Fair,6wKfup5u1zMsMMLC5FPtft,,0.8,0.89,4,-7.914,0,0.125,0.0,0.119,0.483,120.032,164000,
Alex & Sierra,Little Do You Know,1almCHdsfikRPfVB9VrEdT,,0.5,0.292,0,-8.554,1,0.0323,0.0,0.188,0.37,145.879,185200,
